Species,Collection_Date,Count
Wallal virus,2017.0,1
Bidens pilosa leaf crumple virus,2017.0,8
Bidnaviridae sp.,2017.0,1
Bifidobacterium phage BadAztec2,2017.0,1
Bifidobacterium phage BadAztec4,2017.0,1
Bemisia tabaci negevirus 1,2017.0,1
Bifidobacterium phage BigBern1,2017.0,1
Bemisia tabaci iflavirus 1,2017.0,1
Watermelon mosaic virus,2017.0,53
Bean leaf crumple virus,2017.0,2
Bean leafroll virus,2017.0,1
Bean pod mottle virus,2017.0,4
Bean yellow mosaic virus,2017.0,3
Bear-associated polyomavirus 1,2017.0,1
Beaumont virus,2017.0,1
Beauveria bassiana chrysovirus 1,2017.0,4
Beauveria bassiana non-segmented RNA virus 1,2017.0,1
Beet curly top Iran virus,2017.0,4
Beet necrotic yellow vein virus,2017.0,19
Beet ringspot virus,2017.0,2
Beet severe curly top virus,2017.0,5
Beet western yellows virus,2017.0,5
Begomovirus sp.,2017.0,15
Beihai picorna-like virus 77,2017.0,7
Beilong jeilongvirus,2017.0,87
Bell pepper alphaendornavirus,2017.0,24
Bemisia tabaci Quaranja-like virus 2,2017.0,1
Bemisia tabaci Quaranja-like virus 3,2017.0,5
Bemisia tabaci arlivirus 2,2017.0,1
Weevil wasp positive-strand RNA virus 2,2017.0,1
Weevil wasp positive-strand RNA virus 1,2017.0,1
Watson virus,2017.0,1
Watermelon silver mottle orthotospovirus,2017.0,2
Bemisia tabaci dicistro-like virus 1,2017.0,1
Bemisia tabaci ifla-like virus 1,2017.0,1
Bifidobacterium phage BitterVaud1,2017.0,1
Bifidobacterium phage BlindBasel1,2017.0,1
Bifidobacterium phage BlindUri1,2017.0,1
Bole alpharicinrhavirus,2017.0,6
Bole hyalomma asiaticum virus 1,2017.0,6
Bole tick virus 4,2017.0,34
Virgaviridae sp.,2017.0,11
Bombyx mori nucleopolyhedrovirus,2017.0,21
Bonden virus,2017.0,1
Bordetella virus PHB04,2017.0,2
Vicia cryptic virus,2017.0,2
Vibrio virus USC1,2017.0,2
Botryosphaeria dothidea botrexvirus 1,2017.0,2
Botryosphaeria dothidea bromo-like virus 1,2017.0,1
Botryosphaeria dothidea narnavirus 2,2017.0,1
Botryosphaeria dothidea narnavirus 3,2017.0,1
Botryosphaeria dothidea narnavirus 4,2017.0,1
Botryosphaeria dothidea ourmia-like virus 1,2017.0,1
Vibrio phage vspsw1,2017.0,1
Vibrio phage valsw3,2017.0,1
Botrytis cinerea genomovirus 1,2017.0,1
Vibrio phage VspDsh_2,2017.0,1
Vibrio phage Vp_R1,2017.0,1
Vibrio phage ValDsh2,2017.0,1
Vibrio phage VP-HS15,2017.0,1
Vibrio phage VP-1,2017.0,1
Vibrio phage Rostov 13,2017.0,2
Vibrio phage KIT05,2017.0,1
Bole Tick Virus 1,2017.0,15
Virus sp.,2017.0,23
Bluetongue virus,2017.0,785
Virus sp. ctgoX21,2017.0,1
Bifidobacterium phage PMBT6,2017.0,2
Bifidobacterium virus BadAargau2,2017.0,2
Bifidobacterium virus BadAztec1,2017.0,2
Big Cypress virus,2017.0,10
Big Sioux River virus,2017.0,1
Biggievirus Mos11,2017.0,1
Bipolaris maydis partitivirus 1,2017.0,1
Vovk virus,2017.0,1
Bipolaris maydis partitivirus 2,2017.0,6
Bipolaris maydis victorivirus 1,2017.0,1
Bipolaris maydis victorivirus 1b,2017.0,1
Bipolaris maydis victorivirus 1c,2017.0,1
Canya virus,2017.0,2
Bipolaris maydis victorivirus 1d,2017.0,1
Bitter gourd yellow mosaic virus,2017.0,4
Bitter gourd yellow vein virus,2017.0,2
Bitu mammarenavirus,2017.0,35
Black queen cell virus,2017.0,87
Black-headed python circovirus 1,2017.0,1
Blackbird arilivirus,2017.0,2
Blackcurrant leafroll-associated virus 1,2017.0,3
Blanchseco alpharicinrhavirus,2017.0,1
Blatella germanica densoviruses-like virus 1,2017.0,1
Blueberry latent virus,2017.0,1
Visna-maedi virus,2017.0,3
Blueberry scorch virus,2017.0,1
Bipolaris maydis victorivirus 2,2017.0,1
Cape gooseberry ilarvirus 1,2017.0,6
Caprine arthritis encephalitis virus,2017.0,143
Vai augu virus,2017.0,1
Chicken microvirus mg6_218,2017.0,1
Tritaeniorhynchus merhavirus,2017.0,1
Chicken microvirus mg7_1,2017.0,1
Chicken microvirus mg7_10,2017.0,1
Triplophysa siluroides ranavirus,2017.0,1
Chicken microvirus mg7_14,2017.0,1
Chicken microvirus mg7_16,2017.0,1
Chicken microvirus mg7_19,2017.0,1
Chicken microvirus mg7_20,2017.0,1
Trinbago virus,2017.0,1
Chicken microvirus mg7_25,2017.0,1
Chicken microvirus mg7_6,2017.0,1
Chicken microvirus mg7_7,2017.0,1
Chicken microvirus mg7_8,2017.0,1
Chicken microvirus mg8_102,2017.0,1
Chicken microvirus mg8_109,2017.0,1
Trifolium pratense cytorhabdovirus B,2017.0,2
Chicken microvirus mg8_41,2017.0,1
Chicken microvirus mg8_45,2017.0,1
Chicken microvirus mg8_48,2017.0,1
Chicken microvirus mg8_95,2017.0,1
Chicken smacovirus mg2_55,2017.0,1
Chicken smacovirus mg5_1444,2017.0,1
Chicken smacovirus mg6_1052,2017.0,1
Chicken smacovirus mg7_57,2017.0,1
Chicken microvirus mg6_154,2017.0,1
Chicken smacovirus mg8_345,2017.0,1
Chicken microvirus mg5_146,2017.0,1
Chicken microvirus mg4_207,2017.0,1
Cherry virus Turkey,2017.0,31
Chestnut mosaic virus,2017.0,1
Chicken anemia virus,2017.0,136
Chicken astrovirus,2017.0,20
Tubeweb spider associated circular virus 1,2017.0,1
Chicken cyclovirus mg4_1122,2017.0,1
Chicken cyclovirus mg5_2967,2017.0,1
Chicken cyclovirus mg7_102,2017.0,1
Chicken genomovirus mg2_274u,2017.0,1
Chicken genomovirus mg2_75,2017.0,1
Chicken genomovirus mg2_77,2017.0,1
Chicken genomovirus mg4_1107,2017.0,1
Chicken genomovirus mg4_1173,2017.0,1
Chicken genomovirus mg4_1196,2017.0,1
Chicken genomovirus mg4_1210,2017.0,1
Chicken genomovirus mg4_1247,2017.0,1
Chicken genomovirus mg4_1259,2017.0,1
Tropical screech owl adenovirus 1,2017.0,1
Chicken genomovirus mg7_70,2017.0,1
Chicken genomovirus mg7_74,2017.0,1
Chicken genomovirus mg8_416,2017.0,1
Chicken megrivirus,2017.0,1
Chicken microvirus mg4_115,2017.0,1
Triticum mosaic virus,2017.0,5
Chicken microvirus mg4_164,2017.0,1
Chicken microvirus mg4_76,2017.0,1
Chicken virus mg4_1578,2017.0,1
Chicken virus mg4_2302,2017.0,1
Chicken virus mg4_280,2017.0,1
Chinese rice-field eel rhabdovirus,2017.0,1
Chinese shrew hepatitis B virus,2017.0,1
Chinese soft-shelled turtle flavivirus,2017.0,1
Totivirus-like Culex mosquito virus 1,2017.0,1
Totiviridae sp.,2017.0,1
Chipapillomavirus 2,2017.0,4
Chipapillomavirus 3,2017.0,3
Toscana phlebovirus,2017.0,18
Chiquitos picornavirus,2017.0,1
Chronic bee paralysis virus,2017.0,22
Chrysanthemum chlorotic mottle viroid,2017.0,1
Chrysanthemum virus B,2017.0,8
Chrysanthemum virus R,2017.0,3
Chrysodeixis includens nucleopolyhedrovirus,2017.0,3
Ciconiid herpesvirus 1,2017.0,1
Circo-like virus Croatia 17_S17,2017.0,1
Circoviridae sp.,2017.0,310
Circoviridae sp. ctA8G6,2017.0,1
Circoviridae sp. ctTgd7,2017.0,1
Circoviridae sp. ctfvP2,2017.0,1
Circovirus sp.,2017.0,238
Circular genetic element sp.,2017.0,598
Circular ssDNA virus sp.,2017.0,21
Citrus bark cracking viroid,2017.0,27
Citrus bent leaf viroid,2017.0,4
Traeger narna-like virus,2017.0,1
Chimney swift adenovirus 1,2017.0,1
Chimba virus,2017.0,1
Tree shrew mastadenovirus A,2017.0,1
Chicken virus mg4_657,2017.0,1
Chicken virus mg5_1345,2017.0,1
Chicken virus mg5_2197,2017.0,1
Chicken virus mg5_2676,2017.0,1
Chicken virus mg5_2876,2017.0,1
Chicken virus mg6_1197,2017.0,1
Chicken virus mg6_2056,2017.0,1
Chicken virus mg7_41u,2017.0,1
Chicken virus mg7_59,2017.0,1
Chicken virus mg8_273,2017.0,1
Chicken virus mg8_324,2017.0,1
Chickpea chlorotic dwarf virus,2017.0,9
Tula orthohantavirus,2017.0,78
Trichoderma harzianum ambiguivirus 1,2017.0,1
Trichoderma asperellum hypovirus 1,2017.0,1
Triatovirus sp.,2017.0,6
Chickpea redleaf virus 2,2017.0,2
Chikungunya virus,2017.0,318
Chiles partiti-like virus,2017.0,1
Chili leaf curl Pakistan virus,2017.0,1
Chili leaf curl betasatellite,2017.0,2
Chilli leaf curl Ahmedabad virus,2017.0,3
Chilli leaf curl Ahmedabad virus-India,2017.0,1
Chilli leaf curl India virus,2017.0,2
Chilli leaf curl virus,2017.0,6
Chilli veinal mottle virus,2017.0,10
Trichoderma citrinoviride partitivirus 1,2017.0,2
Bean common mosaic virus,2017.0,7
Tulip breaking virus,2017.0,1
Cherry necrotic rusty mottle virus,2017.0,1
Ungulate bocaparvovirus 2,2017.0,74
Cardiovirus B,2017.0,34
Cardiovirus D,2017.0,1
Ungulate bocaparvovirus 1,2017.0,6
Carfax virus,2017.0,1
Undaria pinnatifida phaeovirus,2017.0,5
Umea virus,2017.0,1
Carnivore amdoparvovirus 1,2017.0,64
Carnivore amdoparvovirus 5,2017.0,2
Ullucus tymovirus 2,2017.0,3
Ullucus tymovirus 1,2017.0,2
Ullucus tobamovirus 1,2017.0,3
Ullucus potyvirus 1,2017.0,1
Ullucus polerovirus 1,2017.0,4
Ullucus comovirus 1,2017.0,2
Ulae virus,2017.0,1
Carnivore bocaparvovirus 1,2017.0,6
Ugandan cassava brown streak virus,2017.0,1
Carnivore bocaparvovirus 3,2017.0,31
Carnivore bocaparvovirus 4,2017.0,5
Udune virus,2017.0,3
Ubmeje virus,2017.0,1
Carnivore chapparvovirus 1,2017.0,1
Tzifr virus,2017.0,6
Carnivore protoparvovirus 1,2017.0,830
Carapha virus,2017.0,3
Type 1 ruminant rhadinovirus,2017.0,1
Carano virus,2017.0,1
Ungulate bocaparvovirus 5,2017.0,46
Vaccinia virus,2017.0,11
Caprine astrovirus G2.1,2017.0,1
Caprine astrovirus G3.1,2017.0,1
Caprine astrovirus G5.1,2017.0,1
Caprine gammaherpesvirus 2,2017.0,1
Caprine kobuvirus,2017.0,1
Caprine respirovirus 3,2017.0,10
Capsicum chlorosis orthotospovirus,2017.0,3
Capsicum frutescens endornavirus 1,2017.0,28
Uumaja virus,2017.0,1
Usutu virus,2017.0,118
Usinis virus,2017.0,108
Uraria mosaic virus,2017.0,1
Upmeje virus,2017.0,1
University of Helsinki virus 3,2017.0,1
Ungulate tetraparvovirus 4,2017.0,8
Ungulate tetraparvovirus 2,2017.0,26
Ungulate tetraparvovirus 1,2017.0,1
Ungulate protoparvovirus 1,2017.0,38
Ungulate copiparvovirus 6,2017.0,4
Ungulate copiparvovirus 4,2017.0,80
Ungulate copiparvovirus 2,2017.0,57
Ungulate copiparvovirus 1,2017.0,4
Ungulate chaphamaparvovirus 1,2017.0,63
Ungulate bocaparvovirus 6,2017.0,2
Carajing virus,2017.0,4
Tynnyfer narna-like virus,2017.0,2
Carp edema virus,2017.0,65
Carp sprivivirus,2017.0,1
Cellulophaga phage Omtje_2,2017.0,1
Cellulophaga phage Omtje_3,2017.0,1
Cellulophaga phage Omtje_4,2017.0,1
Centrosema bacilliform virus,2017.0,1
Turlock orthobunyavirus,2017.0,3
Cerdocyon thous-associated circular ssDNA virus,2017.0,1
Turkeypox virus,2017.0,3
Cereal yellow dwarf virus RPV,2017.0,1
Cerrado partiti-like virus,2017.0,2
Cetacean alphaherpesvirus,2017.0,1
Turkey siadenovirus A,2017.0,2
Cetacean morbillivirus,2017.0,11
Chalinolobus gouldii adenovirus,2017.0,5
Chalinolobus gouldii alphacoronavirus,2017.0,5
Chalinolobus gouldii paramyxovirus,2017.0,2
Chalinolobus morio adenovirus,2017.0,2
Chalinolobus morio alphacoronavirus,2017.0,2
Chalinolobus morio paramyxovirus,2017.0,2
Chandipura vesiculovirus,2017.0,1
Chapada dielmovirus,2017.0,2
Chaq virus,2017.0,1
Chaq-like virus,2017.0,1
Chelonid alphaherpesvirus 5,2017.0,4
Cherry green ring mottle virus,2017.0,2
Cherry leaf roll virus,2017.0,1
Cellulophaga phage Omtje_1,2017.0,1
Cellulophaga phage Ingeline_8,2017.0,1
Cellulophaga phage Ingeline_5,2017.0,1
Cellulophaga phage Ingeline_4,2017.0,1
Carpet python nidovirus 1,2017.0,9
Carrot mottle mimic virus,2017.0,1
Carrot mottle virus,2017.0,1
Carrot torradovirus 1,2017.0,6
Cassava brown streak virus,2017.0,2
Castlerea virus,2017.0,1
Catharanthus mosaic virus,2017.0,2
Turnip yellows virus associated RNA2,2017.0,1
Turnip yellows virus associated RNA,2017.0,1
Cattle tick tymovirus-like virus 1,2017.0,1
Turnip yellows virus,2017.0,7
Caudovirales sp.,2017.0,1283
Cherry virus A,2017.0,3
Caudovirales sp. ctOwN3,2017.0,1
Cauliflower mosaic virus,2017.0,1
Cavia porcellus kobuvirus,2017.0,2
Cavia porcellus picornavirus,2017.0,1
Cayenne cane toad picornavirus,2017.0,1
Cedratvirus N38,2017.0,2
Cedratvirus Zaza IHUMI,2017.0,1
Turnip mosaic virus,2017.0,31
Cedratvirus kamchatka,2017.0,1
Cell fusing agent virus,2017.0,9
Cellulophaga phage Ingeline_1,2017.0,1
Cellulophaga phage Ingeline_2,2017.0,1
Cellulophaga phage Ingeline_3,2017.0,1
Turnip yellow mosaic virus,2017.0,2
Citrus chlorotic dwarf associated virus,2017.0,32
Bean common mosaic necrosis virus,2017.0,1
Beak and feather disease virus,2017.0,28
Apple dimple fruit viroid,2017.0,8
Yongsan iflavirus 1,2017.0,1
Apple hammerhead viroid,2017.0,19
Yongjia ledantevirus,2017.0,1
Yonaguni orbivirus,2017.0,2
Yonago Culex iflavirus,2017.0,1
Apple hammerhead viroid-like RNA,2017.0,5
Yinshui bat virus,2017.0,3
Ying Kou virus,2017.0,2
Yichang virus,2017.0,1
Apple luteovirus 1,2017.0,1
Yezo virus,2017.0,2
Apple mosaic virus,2017.0,1
Yersinia virus ZN18,2017.0,2
Apple necrotic mosaic virus,2017.0,9
Yersinia phage HQ103,2017.0,1
Yerba mate-associated circular DNA virus 1,2017.0,7
Yerba mate cytorhabdovirus,2017.0,1
Apple rubodvirus 1,2017.0,1
Apple scar skin viroid,2017.0,26
Apple stem grooving virus,2017.0,24
Apple stem pitting virus,2017.0,15
Yellow fever virus,2017.0,255
Apple-associated luteovirus,2017.0,49
Aquamavirus A,2017.0,1
Apple chlorotic leaf spot virus,2017.0,30
Aquareovirus C,2017.0,9
Youcai mosaic virus,2017.0,1
Apis rhabdovirus 5,2017.0,1
Anser anser polyomavirus 1,2017.0,4
Zymoseptoria tritici fusarivirus 1,2017.0,1
Anseriform dependoparvovirus 1,2017.0,8
Zurich hartmanivirus,2017.0,2
Zucchini yellow mosaic virus,2017.0,25
Antioquia tymovirus-like 1,2017.0,1
Aparavirus sp.,2017.0,3
Aphid lethal paralysis virus,2017.0,4
Aphis citricidus meson-like virus,2017.0,1
Aphis citricidus picorna-like virus,2017.0,1
Zucchini tigre mosaic virus,2017.0,4
Aphis gossypii virus,2017.0,1
Apis cripavirus,2017.0,1
Apis dicistrovirus 4,2017.0,1
Apis iflavirus 2,2017.0,1
Zucchini lethal chlorosis orthotospovirus,2017.0,2
Zucchini green mottle mosaic virus,2017.0,1
Zophobas morio densovirus,2017.0,1
Ziphius cavirostris alphaherpesvirus,2017.0,1
Zika virus,2017.0,112
Zelenogradsk virus,2017.0,1
Apis mellifera filamentous virus,2017.0,5
Zaire ebolavirus,2017.0,3
Apis picorna-like virus 4,2017.0,2
Apis rhabdovirus 1,2017.0,2
Apis virga-like virus,2017.0,1
Anisopteromalus calandrae positive-strand RNA virus 1,2017.0,1
Arabis mosaic virus,2017.0,32
Areca palm necrotic ringspot virus,2017.0,28
Arthrobacter phage CristinaYang,2017.0,1
Arthrobacter phage Daiboju,2017.0,1
Arthrobacter phage DanielleIgnace,2017.0,1
Arthrobacter phage Daob,2017.0,1
Arthrobacter phage Dewayne,2017.0,1
Arthrobacter phage DrSierra,2017.0,1
Arthrobacter phage Egad,2017.0,1
Arthrobacter phage Elesar,2017.0,1
Arthrobacter phage Eunoia,2017.0,1
Arthrobacter phage Faja,2017.0,1
Xylella phage Usme,2017.0,1
Xylella phage Cota,2017.0,1
Xylella phage Bacata,2017.0,2
Arthrobacter phage Guntur,2017.0,1
Arthrobacter phage HeadNerd,2017.0,1
Arthrobacter phage Herb,2017.0,1
Arthrobacter phage Hestia,2017.0,1
Arthrobacter phage Hunnie,2017.0,1
Arthrobacter phage Idaho,2017.0,1
Arthrobacter phage Ingrid,2017.0,1
Arthrobacter phage Inspire2,2017.0,1
Arthrobacter phage Isolde,2017.0,1
Arthrobacter phage KeaneyLin,2017.0,1
Arthrobacter phage KingBob,2017.0,1
Arthrobacter phage Lasagna,2017.0,1
Arthrobacter phage Cote,2017.0,1
Arachis virus Y,2017.0,1
Arthrobacter phage Corgi,2017.0,1
Arthrobacter phage ChewChew,2017.0,1
Areca palm necrotic spindle-spot virus,2017.0,5
Argentinian mammarenavirus,2017.0,2
Armillaria ambi-like virus 3,2017.0,2
Armillaria borealis ambi-like virus 1,2017.0,1
Armillaria borealis ambi-like virus 2,2017.0,4
Arthobacter virus Mendel,2017.0,2
Arthobacter virus Yang,2017.0,2
Arthrobacter phage Adaia,2017.0,1
Yaravirus brasiliensis,2017.0,1
Yanggou tick virus,2017.0,16
Arthrobacter phage Aledel,2017.0,1
Yambulla virus,2017.0,1
Arthrobacter phage Arby,2017.0,1
Arthrobacter phage Atraxa,2017.0,1
Yam virus Y,2017.0,1
Arthrobacter phage Auxilium,2017.0,1
Arthrobacter phage Azathoth,2017.0,1
Arthrobacter phage Beagle,2017.0,1
Arthrobacter phage Beethoven,2017.0,1
Yam mosaic virus,2017.0,37
Arthrobacter phage Bodacious,2017.0,1
Arthrobacter phage Brad,2017.0,1
Arthrobacter phage Breylor17,2017.0,1
Arthrobacter phage CGermain,2017.0,1
Arthrobacter phage Carpal,2017.0,1
Arthrobacter phage Copper,2017.0,1
Anisopteromalus calandrae negative-strand RNA virus 2,2017.0,1
Anisopteromalus calandrae negative-strand RNA virus 1,2017.0,1
Anelloviridae sp.,2017.0,145
Actinidia virus A,2017.0,33
Actinidia virus B,2017.0,16
Acute bee paralysis virus,2017.0,21
Adeno-associated virus,2017.0,7
Adeno-associated virus Croatia cul1_12,2017.0,1
Adenovirus sp.,2017.0,10
Aedes aegypti Thai densovirus,2017.0,1
Aedes aegypti anphevirus,2017.0,7
Aedes aegypti toti-like virus,2017.0,2
Aedes aegypti totivirus,2017.0,20
Aedes albopictus densovirus 7,2017.0,1
Aedes anphevirus,2017.0,1
Aedes flavivirus,2017.0,4
Aedes iflavi-like virus 1,2017.0,3
Aedes iflavi-like virus 2,2017.0,2
Aedes permutotetra-like virus 1,2017.0,1
Aedes permutotetra-like virus 2,2017.0,2
Aedes phasmavirus,2017.0,3
Aedes sobemo-like virus,2017.0,2
Aedes vexans iflavirus,2017.0,1
Aerococcus phage vB_AviM_AVP,2017.0,1
Aeromonas phage CF8,2017.0,1
uncultured phage,2017.0,17
Aeromonas phage LAh1,2017.0,1
Aeromonas phage LAh2,2017.0,1
Actinidia virus 1,2017.0,13
Aeromonas phage LAh3,2017.0,1
Actinidia seed borne latent virus,2017.0,2
Acremonium magoulivirus,2017.0,1
Academ virus,2017.0,2
Acheta domesticus Iflavirus,2017.0,1
Achromobacter phage vB_Ade_ART,2017.0,1
Achromobacter phage vB_AxyP_19-32_Axy09,2017.0,1
Achromobacter phage vB_AxyS_19-32_Axy06,2017.0,1
Achromobacter virus Axy04,2017.0,2
Achromobacter virus Axy10,2017.0,2
Acidomyces richmondensis tobamo-like virus 1,2017.0,1
Acinetobacter phage APK09,2017.0,1
Acinetobacter phage APK16,2017.0,1
Acinetobacter phage Aristophanes,2017.0,1
Acinetobacter phage Henu6,2017.0,1
virus sp. ct5rm7,2017.0,1
Acinetobacter phage RL-2015,2017.0,1
Acinetobacter phage ZaA-2018a,2017.0,1
Acinetobacter phage ZaA-2018b,2017.0,1
Acinetobacter phage vB_AbaM_IME285,2017.0,1
unidentified influenza virus,2017.0,6
Acinetobacter virus AP22,2017.0,3
Acinetobacter virus Aci02-2,2017.0,2
unidentified adenovirus,2017.0,5
Acinetobacter virus Aci08,2017.0,2
Acinetobacter virus vB_AbaP_AGC01,2017.0,1
Acipenser iridovirus-European,2017.0,5
Ackermannviridae sp.,2017.0,1
Actinidia chlorotic ringspot-associated emaravirus,2017.0,28
Aeromonas phage LAh5,2017.0,1
Aeromonas phage asfd_1h,2017.0,1
Aeromonas phage pAh6.2TG,2017.0,1
Alphamesonivirus 1,2017.0,8
Alphamesonivirus 3,2017.0,2
Alphapapillomavirus 1,2017.0,5
Alphapapillomavirus 10,2017.0,65
Alphapapillomavirus 3,2017.0,7
Alphapapillomavirus 4,2017.0,1
Alphapapillomavirus 5,2017.0,50
Alphapapillomavirus 6,2017.0,3
Alphapapillomavirus 7,2017.0,47
Alphapapillomavirus 8,2017.0,3
Alphapapillomavirus 9,2017.0,131
Alpinia oxyphylla mosaic virus,2017.0,2
Alstroemeria necrotic streak orthotospovirus,2017.0,6
Alternanthera yellow vein virus,2017.0,2
Alternaria alternata chrysovirus,2017.0,4
Alternaria alternata mitovirus 1,2017.0,1
Alternaria tenuissima narnavirus 1,2017.0,1
Alternaria tenuissima negative-stranded RNA virus 2,2017.0,1
Ambidensovirus Croatia 17_S17,2017.0,1
Ambidensovirus sp.,2017.0,1
finch CRESS-DNA virus,2017.0,4
egret CRESS-DNA virus,2017.0,3
American hop latent virus,2017.0,1
Ampelovirus sp.,2017.0,1
Anatid alphaherpesvirus 1,2017.0,32
Alphacoronavirus sp.,2017.0,29
Alphacoronavirus 1,2017.0,174
Alphaarterivirus equid,2017.0,1
Alongshan virus,2017.0,46
Aeromonas virus CF7,2017.0,2
uncultured human fecal virus,2017.0,2734
African cassava mosaic virus,2017.0,43
uncultured densovirus,2017.0,12
African swine fever virus,2017.0,134
Agamid adenovirus 1,2017.0,6
Ageratum enation alphasatellite,2017.0,3
Ageratum yellow leaf curl Pakistan alphasatellite,2017.0,3
Ageratum yellow vein China betasatellite,2017.0,2
Ageratum yellow vein China virus,2017.0,14
Ageratum yellow vein India alphasatellite,2017.0,1
Ageratum yellow vein virus,2017.0,6
Xinjiang tick virus 1,2017.0,4
Aichivirus A,2017.0,83
Aichivirus C,2017.0,86
Ailuropoda melanoleuca polyomavirus 1,2017.0,1
Air potato ampelovirus 1,2017.0,2
Akabane orthobunyavirus,2017.0,2
uncultured Caudovirales phage,2017.0,1128
Alethinophid 2 reptarenavirus,2017.0,1
ssDNA virus sp.,2017.0,72
Alfalfa enamovirus 1,2017.0,1
Alfalfa leaf curl virus,2017.0,49
Alfalfa mosaic virus,2017.0,14
Alloteropsis cryptic virus 1,2017.0,3
Alloteropsis cryptic virus 2,2017.0,3
Aichivirus B,2017.0,1
Xinjiang tick victorivirus,2017.0,1
Xinjiang tick totivirus 2,2017.0,5
Arthrobacter phage Loretta,2017.0,1
Bacteroides phage HNL05,2017.0,1
Bacteroides phage HNL35,2017.0,1
Bacteroides phage vB_BfrS_23,2017.0,1
West Nile virus,2017.0,80
Bagaza virus,2017.0,4
Ball python nidovirus 1,2017.0,6
Bamboo mosaic virus,2017.0,1
Banana bract mosaic virus,2017.0,22
Banana bunchy top virus,2017.0,55
Bania partiti-like virus,2017.0,1
Banna virus,2017.0,7
Barkedji virus,2017.0,1
Barkedji-like virus,2017.0,1
Barley aphid RNA virus 5,2017.0,1
Barley aphid RNA virus 6,2017.0,1
Barley aphid RNA virus 8,2017.0,2
Barley aphid-associated RNA virus 2,2017.0,1
Barley yellow dwarf virus,2017.0,12
Barley yellow dwarf virus PAV,2017.0,9
Barley yellow dwarf virus SGV,2017.0,1
Barley yellow striate mosaic cytorhabdovirus,2017.0,4
Barmah Forest virus,2017.0,6
Barrevirus sp.,2017.0,44
Barrymore virus,2017.0,1
Barstukas virus,2017.0,42
Bacteriophage sp.,2017.0,57
Baskerville virus,2017.0,1
Bactericera trigonica virus SGhosh-2022a,2017.0,1
Bacillus virus PumA1,2017.0,2
