Species,Collection_Date,Count
Frankliniella occidentalis associated iflavirus 1,2018.0,1
Streptomyces phage Celia,2018.0,154
Streptomyces phage Braelyn,2018.0,456
Fowl aviadenovirus A,2018.0,11
Microviridae sp. ctn4Z9,2018.0,9
Streptomyces phage Bordeaux,2018.0,238
Streptomyces phage Bmoc,2018.0,470
Streptomyces phage Beuffert,2018.0,240
Microviridae sp. ctiu24,2018.0,7
Streptomyces phage Araceli,2018.0,81
Streptomyces phage Animus,2018.0,77
Streptomyces phage Alderaan,2018.0,50
Fowl aviadenovirus C,2018.0,171
Fowl aviadenovirus D,2018.0,36
Fowl aviadenovirus E,2018.0,83
Fowl aviadenovirus sp.,2018.0,12
Fowlpox virus,2018.0,526
Frankliniella occidentalis associated densovirus 1,2018.0,4
Frankliniella occidentalis associated mesonivirus 1,2018.0,4
Fringilla montifringilla CRESS-DNA-virus sp.,2018.0,16
Streptomyces phage Kardashian,2018.0,83
Microvirus mar26,2018.0,7
Microvirus mar63,2018.0,6
Streptomyces phage Urza,2018.0,79
Rosavirus B,2018.0,4
Streptomyces phage TuanPN,2018.0,71
Microvirus mar62,2018.0,7
Microvirus mar61,2018.0,8
Microvirus mar60,2018.0,8
Microvirus mar6,2018.0,6
Microvirus mar59,2018.0,6
Microvirus mar58,2018.0,7
Streptomyces phage TieDye,2018.0,82
Microvirus mar57,2018.0,6
Microvirus mar56,2018.0,6
Microvirus mar55,2018.0,6
Microvirus mar54,2018.0,6
Microvirus mar53,2018.0,7
Microvirus mar52,2018.0,6
Microvirus mar64,2018.0,7
Streptomyces phage Soshi,2018.0,85
Microvirus mar65,2018.0,9
Microvirus mar8,2018.0,5
Milk vetch dwarf virus,2018.0,33
Milk vetch dwarf alphasatellite 3,2018.0,2
Milk vetch dwarf alphasatellite 2,2018.0,4
Streptomyces virus Lilbooboo,2018.0,110
Milk vetch dwarf C2 alphasatellite,2018.0,1
Milk vetch chlorotic dwarf virus alphasatellite 3,2018.0,1
Milk vetch chlorotic dwarf virus alphasatellite 2,2018.0,2
Milk vetch chlorotic dwarf virus alphasatellite 1,2018.0,2
Milk vetch chlorotic dwarf virus,2018.0,17
Middle Point orbivirus,2018.0,10
Streptomyces virus Forthebois,2018.0,72
Middle East respiratory syndrome-related coronavirus,2018.0,250
Ronne virus,2018.0,2
Middelburg virus,2018.0,18
Streptomyces phage Zuko,2018.0,115
Microvirus mar9,2018.0,6
Streptomyces phage Yasdnil,2018.0,146
Microvirus mar7,2018.0,5
Streptomyces phage Kela,2018.0,327
Rose leaf curl virus,2018.0,8
Microvirus mar50,2018.0,6
Microvirus mar37,2018.0,5
Microvirus mar36,2018.0,6
Streptomyces phage Moab,2018.0,234
Streptomyces phage Mischief19,2018.0,79
Microvirus mar35,2018.0,7
Streptomyces phage Meibysrarus,2018.0,84
Microvirus mar34,2018.0,8
Microvirus mar33,2018.0,5
Microvirus mar32,2018.0,9
Microvirus mar31,2018.0,8
Microvirus mar30,2018.0,8
Microvirus mar3,2018.0,5
Streptomyces phage Limpid,2018.0,236
Microvirus mar29,2018.0,6
Streptomyces phage Leviticus,2018.0,74
Microvirus mar28,2018.0,7
Microvirus mar27,2018.0,7
Microvirus mar38,2018.0,9
Microvirus mar51,2018.0,6
Microvirus mar39,2018.0,7
Microvirus mar40,2018.0,7
Microvirus mar5,2018.0,4
Streptomyces phage Saftant,2018.0,148
Microvirus mar49,2018.0,8
Streptomyces phage RosaAsantewaa,2018.0,55
Microvirus mar48,2018.0,6
Microvirus mar47,2018.0,5
Streptomyces phage RemusLoopin,2018.0,56
Microvirus mar46,2018.0,7
Microvirus mar45,2018.0,7
Microvirus mar44,2018.0,7
Microvirus mar43,2018.0,5
Streptomyces phage Phettuccine,2018.0,73
Streptomyces phage PherryCruz,2018.0,58
Rose rosette emaravirus,2018.0,11
Microvirus mar42,2018.0,8
Rose virus A,2018.0,6
Microvirus mar41,2018.0,7
Microvirus mar4,2018.0,7
Fringilla montifringilla Chaphamaparvovirus,2018.0,2
Fringilla montifringilla Circoviridae sp.,2018.0,2
Fringilla montifringilla Genomoviridae sp.,2018.0,9
Microbacterium phage NeumannU,2018.0,25
Gemycircularvirus mocha1,2018.0,2
Gemycircularvirus opunt1,2018.0,2
Microbacterium phage NarutoRun,2018.0,82
Microbacterium phage Naby,2018.0,26
Squash leaf curl China virus,2018.0,21
Microbacterium phage MillyPhilly,2018.0,63
Gemygorvirus opunt1,2018.0,2
Microbacterium phage Mashley,2018.0,103
Microbacterium phage Margaery,2018.0,96
Microbacterium phage MaeLinda,2018.0,63
Microbacterium phage MCubed,2018.0,62
Microbacterium phage Lynlen,2018.0,70
Microbacterium phage Lupine,2018.0,117
Gemykrogvirus apime1,2018.0,2
Microbacterium phage LilyLou,2018.0,56
Rousettus aegyptiacus bat coronavirus 229E-related,2018.0,6
Microbacterium phage Nike,2018.0,104
Microbacterium phage Lifes,2018.0,124
Microbacterium phage Nucci,2018.0,63
Microbacterium phage Oxtober96,2018.0,64
Microbacterium phage PrincePhergus,2018.0,57
Garlic virus C,2018.0,2
Sri Lankan cassava mosaic virus,2018.0,79
Garlic virus D,2018.0,8
Microbacterium phage Piperis,2018.0,92
Microbacterium phage PiperSansNom,2018.0,91
Microbacterium phage PineapplePluto,2018.0,57
Squirrel monkey adenovirus,2018.0,26
Microbacterium phage Phriends,2018.0,62
Microbacterium phage PhriedRice,2018.0,56
Garrulus glandarius Genomoviridae sp.,2018.0,2
Garrulus glandarius parvoviridae sp.,2018.0,2
Microbacterium phage PhillyPhilly,2018.0,118
Microbacterium phage Pherbot,2018.0,57
Squash mosaic virus,2018.0,4
Microbacterium phage PauloDiaboli,2018.0,352
Squash leaf curl virus,2018.0,30
Microbacterium phage Owens,2018.0,25
Garlic virus B,2018.0,1
Microbacterium phage LeeroyJenkins,2018.0,131
Spodoptera frugiperda multiple nucleopolyhedrovirus,2018.0,1
Microbacterium phage Ioannes,2018.0,63
Microbacterium phage IAmGroot,2018.0,75
Microbacterium phage Hulk,2018.0,25
Microbacterium phage Hubbs,2018.0,121
Goat enterovirus,2018.0,1
Soybean yellow common mosaic virus,2018.0,8
Microbacterium phage Hiddenleaf,2018.0,84
Microbacterium phage HarperAnne,2018.0,26
Microbacterium phage HanSolo,2018.0,62
Goatpox virus,2018.0,156
Soybean vein necrosis orthotospovirus,2018.0,5
Microbacterium phage Greys,2018.0,63
Gokushovirinae sp.,2018.0,10
Rubivirus rubellae,2018.0,334
Soybean thrips-associated totivirus 2,2018.0,2
Soybean thrips-associated totivirus 1,2018.0,2
Soybean thrips-associated tospovirus 1,2018.0,3
Soybean yellow mottle mosaic virus,2018.0,12
Genomoviridae sp.,2018.0,4
Ginkgo biloba sobemo-like virus,2018.0,3
Ginger chlorotic fleck-associated tombusvirus,2018.0,6
Microbacterium phage LaviMo,2018.0,25
Geopora sumneriana mitovirus 1,2018.0,1
Gerbera anandria sobemo-like virus,2018.0,2
Gerbovich virus,2018.0,1
Microbacterium phage Kurt1,2018.0,63
Getah virus,2018.0,40
Ghabrivirales sp.,2018.0,1
Microbacterium phage Kaijohn,2018.0,52
Microbacterium phage KaiHaiDragon,2018.0,184
Spilosoma obliqua nucleopolyhedrosis virus,2018.0,6
Giant panda feces-associated circular DNA virus,2018.0,4
Sphingomonas phage vB_StuS_MMDA13,2018.0,89
Giant panda feces-associated gemycircularvirus,2018.0,4
Giant panda feces-associated genomovirus,2018.0,2
Microbacterium phage Jerky,2018.0,25
Microbacterium phage Jayden,2018.0,92
Sphaerotilus phage vB_SnaP-R1,2018.0,50
Ginger chlorotic fleck-associated virus,2018.0,5
Microbacterium phage Quammi,2018.0,107
Rotavirus G,2018.0,13
Staphylococcus phage KSAP7,2018.0,187
Rotavirus A,2018.0,2404
Stenotrophomonas phage Ponderosa,2018.0,54
Microbacterium phage Wesak,2018.0,54
Microbacterium phage WaterT,2018.0,126
Microbacterium phage Warren,2018.0,64
Microbacterium phage Vitas,2018.0,68
Microbacterium phage Vanisius,2018.0,25
Microbacterium phage Tyrumbra,2018.0,91
Statovirus sp.,2018.0,20
Microbacterium phage TinyMiny,2018.0,86
Microbacterium phage TinSulphur,2018.0,63
Microbacterium phage TimoTea,2018.0,25
Rotavirus B,2018.0,7
Microbacterium phage Theresita,2018.0,57
Microbacterium phage Tempo,2018.0,107
Microbacterium phage Teehee,2018.0,106
Microbacterium phage TeddyBoy,2018.0,25
Microbacterium phage Zada,2018.0,64
Microbacterium phage Teamocil,2018.0,96
Microbacterium phage Zanella,2018.0,58
Stenotrophomonas virus Moby,2018.0,542
Fringilla montifringilla ambidensovirus,2018.0,2
Fringilla montifringilla parvoviridae sp.,2018.0,2
Ross River virus,2018.0,3
Microbacterium virus Teagan,2018.0,126
Fur seal circovirus,2018.0,4
Microbacterium virus OneinaGillian,2018.0,206
Fusarium boothii large flexivirus 1,2018.0,2
Microbacterium virus MonChoix,2018.0,126
Fusarium equiseti partitivirus 1,2018.0,2
Microbacterium virus McGalleon,2018.0,126
Strawberry crinkle cytorhabdovirus,2018.0,8
Fusarium poae negative-stranded-like virus 2,2018.0,1
Microbacterium virus Araxxi,2018.0,100
Microbacterium virus Alex44,2018.0,110
Microbacterium virus Akoni,2018.0,110
Microbacterium phage Zepp,2018.0,62
Stenotrophomonas virus Pokken,2018.0,186
Stenotrophomonas virus Mendera,2018.0,572
Microbacterium phage Sucha,2018.0,62
Microbacterium phage Stromboli,2018.0,67
Fusobacterium virus FNU1,2018.0,362
Gammapapillomavirus 22,2018.0,4
Rotavirus D,2018.0,1
Microbacterium phage RubyRalph,2018.0,102
Microbacterium phage Roman,2018.0,123
Microbacterium phage Riyhil,2018.0,63
Gammapapillomavirus 24,2018.0,6
Microbacterium phage Rhysand,2018.0,25
Rotavirus F,2018.0,2
Gammapapillomavirus 3,2018.0,5
Microbacterium phage Rachella,2018.0,83
Staphylococcus phage PhiSepi-HH3,2018.0,170
Staphylococcus phage PhiSepi-HH1,2018.0,51
Staphylococcus phage PI-Sepi-HH2,2018.0,45
Gammarus pulex flavivirus,2018.0,1
Staphylococcus phage Maine,2018.0,219
Staphylococcus phage MR003,2018.0,185
Garlic common latent virus,2018.0,17
Microbacterium phage Rudy,2018.0,105
Staphylococcus phage SaGU1,2018.0,225
Microbacterium phage SansAfet,2018.0,70
Gammapapillomavirus 12,2018.0,7
Gadgets Gully virus,2018.0,1
Microbacterium phage Stanktossa,2018.0,62
Gakugsa tick virus,2018.0,2
Microbacterium phage Slentz,2018.0,25
Galbut virus,2018.0,4
Gallid alphaherpesvirus 1,2018.0,154
Microbacterium phage Sinatra,2018.0,57
Microbacterium phage Shee,2018.0,63
Gordonia virus DumpsterDude,2018.0,142
Gallid alphaherpesvirus 2,2018.0,95
Staphylococcus phage vB_SauM-UFV_DC4,2018.0,261
Galliform aveparvovirus 1,2018.0,10
Gallivirus A,2018.0,1
Rotavirus C,2018.0,32
Staphylococcus phage phiSa2usa,2018.0,7
Gammapapillomavirus 1,2018.0,19
Gammapapillomavirus 11,2018.0,1
Microbacterium phage Scrunchy,2018.0,25
Microbacterium phage Sharkboy,2018.0,67
Mansonia flavivirus,2018.0,1
Siphoviridae sp. ctqrl18,2018.0,14
Siphoviridae sp. ctqED62,2018.0,69
Scaphoideus titanus reo-like virus 1,2018.0,12
Scaphoideus titanus sobemo-like virus 1,2018.0,3
Human mastadenovirus C,2018.0,80
Scaphoideus titanus sobemo-like virus 2,2018.0,3
Shewanella phage vB_SspS_MuM16-1,2018.0,52
Shewanella phage vB_SspS_KASIA,2018.0,145
Shewanella phage vB_SspM_MuM16-2,2018.0,50
Shewanella phage vB_SspM_M16-3,2018.0,62
Shewanella phage X14,2018.0,39
Scaphoideus titanus toti-like virus 1,2018.0,6
Scaphoideus titanus-associated partiti-like virus 1,2018.0,2
Lactococcus phage FB14,2018.0,60
Human mastadenovirus D,2018.0,213
Lactococcus phage FB10,2018.0,55
Shenzhen tombus-like virus,2018.0,1
Shenzhen reo-like virus 5,2018.0,4
Shenzhen reo-like virus 4,2018.0,4
Scaphoideus titanus permutotetra-like virus 1,2018.0,3
Shenzhen reo-like virus 3,2018.0,1
Shigella phage DS8,2018.0,158
Scaphoideus titanus iflavirus 1,2018.0,2
Human immunodeficiency virus,2018.0,58
Lagos bat lyssavirus,2018.0,1
Human immunodeficiency virus 1,2018.0,36538
Shigella virus KRT47,2018.0,268
Satsuma dwarf virus,2018.0,2
Human immunodeficiency virus 2,2018.0,40
Lactuca sativa CRESS virus,2018.0,2
Lactococcus phage RH6,2018.0,55
Saxicola torquata Iteradensovirus,2018.0,2
Shigella phage Sfk20,2018.0,241
Saxicola torquata ambidensovirus,2018.0,2
Human mastadenovirus A,2018.0,2
Lactococcus phage FB6,2018.0,59
Human mastadenovirus B,2018.0,1612
Lactococcus phage FB3,2018.0,56
Scale drop disease virus,2018.0,138
Scaphoideus titanus bunya-like virus 1,2018.0,3
Scaphoideus titanus iflavirus 2,2018.0,1
Lake Sinai virus,2018.0,20
Shenzhen reo-like virus 2,2018.0,1
Human mastadenovirus E,2018.0,417
Human polyomavirus 2,2018.0,42
Schmallenberg orthobunyavirus,2018.0,14
Shayang fly virus 4,2018.0,1
Human polyomavirus 5,2018.0,1
Human polyomavirus 7,2018.0,10
Sclerotimonavirus alphaplasmoparae,2018.0,3
Human polyomavirus 8,2018.0,5
Sclerotimonavirus betaplasmoparae,2018.0,4
La Jolla virus,2018.0,2
Human respirovirus 1,2018.0,32
La Herreria hepevirus,2018.0,1
Human respirovirus 3,2018.0,91
Shallot yellow stripe virus,2018.0,1
Human rhinovirus sp.,2018.0,2
La Crosse orthobunyavirus,2018.0,24
Human rotavirus,2018.0,766
Shallot virus X,2018.0,1
Human polyomavirus 11,2018.0,1
Shenzhen dicistro-like virus,2018.0,2
Human polyomavirus 10,2018.0,1
Human picobirnavirus,2018.0,21
Shenzhen Rhabdo-like virus 3,2018.0,1
Shenzhen Rhabdo-like virus 2,2018.0,1
Shelly headland virus,2018.0,1
Human mastadenovirus F,2018.0,283
Human metapneumovirus,2018.0,233
Sheeppox virus,2018.0,162
Schistocephalus solidus bunya-like virus,2018.0,2
Schistocephalus solidus jingchuvirus,2018.0,1
Schistocephalus solidus rhabdovirus,2018.0,6
Human orthopneumovirus,2018.0,4296
Schistocephalus solidus toti-like virus 1,2018.0,2
Schistocephalus solidus toti-like virus 2,2018.0,2
Human orthorubulavirus 2,2018.0,39
Schistocephalus solidus toti-like virus 3,2018.0,3
Human orthorubulavirus 4,2018.0,52
Schlumbergera virus X,2018.0,1
Human papillomavirus,2018.0,23
Human polyomavirus 1,2018.0,172
Human salivirus,2018.0,6
Lake Sinai virus 2,2018.0,15
Sardine picornavirus FL22,2018.0,1
Sida yellow mosaic China satellite DNA beta,2018.0,2
Hollyhock leaf curl virus,2018.0,6
Hop latent virus,2018.0,4
Horse parvovirus CSF,2018.0,2
Horsegram yellow mosaic virus,2018.0,2
Hoswirudivirus ARV3,2018.0,33
Hoswirudivirus MRV1,2018.0,27
Hoswirudivirus SSRV1,2018.0,37
Sida interveinal bright yellow virus,2018.0,19
Hubei arthropod virus 1,2018.0,1
Sida golden mosaic virus,2018.0,16
Hubei macula-like virus 3,2018.0,2
Hubei mosquito virus 2,2018.0,32
Leishmania martiniquensis leishbunyavirus 1,2018.0,3
Hubei odonate virus 5,2018.0,4
Hubei partiti-like virus 22,2018.0,1
Hubei partiti-like virus 34,2018.0,1
Sida yellow mosaic China virus,2018.0,5
Leek yellow stripe virus,2018.0,19
Hipposideros pomona bat coronavirus HKU10-related,2018.0,8
Leporid gammaherpesvirus 5,2018.0,7
Herelleviridae sp. ct7M529,2018.0,14
Herpesviridae sp.,2018.0,1
Herring hepe-like virus,2018.0,1
Heterocapsa circularisquama RNA virus 01,2018.0,124
Lettuce chlorosis virus,2018.0,14
Hibiscus chlorotic ringspot virus,2018.0,4
Lettuce big-vein associated varicosavirus,2018.0,16
Hibiscus latent Fort Pierce virus,2018.0,1
Lesnoe mivirus,2018.0,4
Lepus torque teno virus 2,2018.0,30
Lepus granatensis polyomavirus 1,2018.0,10
Hibiscus vein enation virus,2018.0,6
Sapelovirus A,2018.0,44
High Plains wheat mosaic emaravirus,2018.0,3
Sapelovirus sp.,2018.0,4
Hippeastrum chlorotic ringspot orthotospovirus,2018.0,5
Hippeastrum mosaic virus,2018.0,2
Hipposideros pomona bat coronavirus CHB25,2018.0,8
Human gammaherpesvirus 8,2018.0,112
Hubei picorna-like virus 55,2018.0,2
Lassa mammarenavirus,2018.0,843
Lake Sinai virus 8,2018.0,12
Human betaherpesvirus 5,2018.0,819
Human betaherpesvirus 6,2018.0,3
Human betaherpesvirus 6A,2018.0,119
Sapporo virus,2018.0,227
Human betaherpesvirus 6B,2018.0,207
Human betaherpesvirus 7,2018.0,1
Human bocavirus,2018.0,44
Sara tick phlebovirus,2018.0,2
Lake Sinai virus 4,2018.0,12
Human coronavirus 229E,2018.0,23
Human coronavirus HKU1,2018.0,8
Lake Sinai virus 3,2018.0,33
Human coronavirus NL63,2018.0,88
Sarbecovirus sp.,2018.0,11
Human enterovirus,2018.0,58
Human gammaherpesvirus 4,2018.0,183
Human astrovirus,2018.0,44
Sida chlorotic leaf virus,2018.0,18
Lambdapapillomavirus 2,2018.0,5
Human alphaherpesvirus 3,2018.0,378
Hubei reo-like virus 12,2018.0,1
Largetooth flounder partiti-like virus,2018.0,1
Largetooth flounder narna-like virus,2018.0,1
Hubei tombus-like virus 2,2018.0,1
Sapovirus sp.,2018.0,40
Lanka hantavirus,2018.0,3
Lanius cristatus parvoviridae sp.,2018.0,6
Hulong grouper nervous necrosis virus,2018.0,2
Lanius cristatus densovirus,2018.0,3
Lanius cristatus ambidensovirus,2018.0,9
Humaita-Tubiacanga virus,2018.0,4
Lanius cristatus Genomoviridae sp.,2018.0,2
Siadenovirus sp.,2018.0,1
Human adenovirus sp.,2018.0,47
Shuni orthobunyavirus,2018.0,8
Human alphaherpesvirus 1,2018.0,226
Human alphaherpesvirus 2,2018.0,176
Lambdapapillomavirus 3,2018.0,2
Sclerotinia sclerotiorum alphaflexivirus 1,2018.0,4
Shallot latent virus,2018.0,2
Kwale mosquito virus,2018.0,4
Kabuto mountain uukuvirus,2018.0,1
Klebsiella phage vB_KpnP_Dlv622,2018.0,59
Klebsiella phage vB_KpnP_Bp5,2018.0,51
Seewis orhtohantavirus,2018.0,1
Sclerotinia sclerotiorum mitovirus 7-U,2018.0,1
Sclerotinia sclerotiorum mitovirus 7-WX,2018.0,1
Kairi orthobunyavirus,2018.0,4
Klebsiella phage vB_KpnM_Seu621,2018.0,242
Kaltenbach virus 1,2018.0,4
Klebsiella phage vB_KpnM_GF,2018.0,95
Sclerotinia sclerotiorum mitovirus 9-U,2018.0,1
Sedum sarmentosum crinivirus,2018.0,5
Sclerotinia sclerotiorum mycotymovirus 1-U,2018.0,1
Kashmir bee virus,2018.0,7
Sclerotinia sclerotiorum mycotymovirus 1-WX,2018.0,1
Seamullet picornavirus FL23,2018.0,1
Sclerotinia sclerotiorum narnavirus 4-U,2018.0,1
Jujube yellow mottle-associated emaravirus,2018.0,12
Kenyan potato cytorhabdovirus,2018.0,18
Sclerotinia sclerotiorum mitovirus 6,2018.0,1
John dory filovirus FL11,2018.0,1
Jilin Tick virus 1,2018.0,1
Jilin luteo-like virus 2,2018.0,2
Jilin partiti-like virus 1,2018.0,3
Senecavirus A,2018.0,59
Sclerotinia sclerotiorum mitovirus 4,2018.0,1
Sclerotinia sclerotiorum mitovirus 40,2018.0,1
Sclerotinia sclerotiorum mitovirus 41,2018.0,1
Sclerotinia sclerotiorum mitovirus 42,2018.0,1
Sclerotinia sclerotiorum mitovirus 43,2018.0,1
Sclerotinia sclerotiorum mitovirus 44,2018.0,1
Sclerotinia sclerotiorum mitovirus 45,2018.0,1
Sclerotinia sclerotiorum mitovirus 46,2018.0,1
Sclerotinia sclerotiorum mitovirus 47,2018.0,1
Jiutai virus,2018.0,1
Jodiemicrovirus-1,2018.0,5
Jogalong virus,2018.0,1
John dory astrovirus FL10,2018.0,1
John dory reovirus FL12,2018.0,1
Jeju orthohantavirus,2018.0,6
Sclerotinia sclerotiorum negative-stranded RNA virus 10,2018.0,4
Kharabali tick phlebovirus,2018.0,2
Sclerotinia sclerotiorum umbra-like virus 1-U,2018.0,2
Klebsiella phage KPPK108.1,2018.0,56
Klebsiella phage Kp_Pokalde_001,2018.0,53
Klebsiella phage Kp_Pokalde_002,2018.0,45
Klebsiella phage Kpn BHU1,2018.0,51
Klebsiella phage Kpn BHU2,2018.0,40
Klebsiella phage Kpn-11mx,2018.0,49
Klebsiella phage Miami,2018.0,300
Klebsiella phage Pone,2018.0,56
Klebsiella phage Muenster,2018.0,561
Klebsiella phage P-KP2,2018.0,264
Sclerotinia sclerotiorum ourmia-like virus 3-U,2018.0,1
Sclerotinia sclerotiorum ourmia-like virus 21,2018.0,1
Sclerotinia sclerotiorum ourmia-like virus 20,2018.0,1
Sclerotinia sclerotiorum ourmia-like virus 19,2018.0,1
Sclerotinia sclerotiorum ourmia-like virus 18,2018.0,1
Sclerotinia sclerotiorum ourmia-like virus 13-U,2018.0,1
Sclerotinia sclerotiorum umbra-like virus 2,2018.0,2
Klebsiella phage vB_KoM-MeTiny,2018.0,272
Sclerotinia sclerotiorum umbra-like virus 3,2018.0,2
Klebsiella phage JIPh_Kp122,2018.0,270
Sclerotinia sclerotiorum negative-stranded RNA virus 3-U,2018.0,5
Scutellospora partitivirus B,2018.0,1
Scutellospora partitivirus A,2018.0,2
Scutellospora mitovirus C,2018.0,1
Scutellospora mitovirus B,2018.0,1
Scutellospora mitovirus A,2018.0,1
Kimberley horwuvirus,2018.0,4
Kimberley phasivirus,2018.0,3
Sclerotinia sclerotiorum negative-stranded RNA virus 4-U,2018.0,4
Kirkovirus sp.,2018.0,5
Scotophilus kuhlii bat coronavirus 512-related,2018.0,7
Kisumu mosquito virus,2018.0,3
Klebsiella phage 020009,2018.0,1002
Scorpion polyomavirus 3,2018.0,21
Scorpion polyomavirus 2,2018.0,21
Scorpion polyomavirus 1,2018.0,14
Klebsiella phage CX1,2018.0,59
Klebsiella phage JIPh_Kp127,2018.0,150
Senna leaf curl virus,2018.0,1
Jeilongvirus sp.,2018.0,10
Sclerotinia sclerotiorum mitovirus 37,2018.0,1
Infectious pancreatic necrosis virus,2018.0,7
Infectious precocity virus,2018.0,1
Kokobera virus,2018.0,1
Infectious spleen and kidney necrosis virus,2018.0,491
Influenza A virus,2018.0,90892
Influenza B virus,2018.0,17305
Influenza C virus,2018.0,32
Koala retrovirus,2018.0,421
Influenza D virus,2018.0,225
Ingleside virus,2018.0,2
Inoviridae sp.,2018.0,259
Sclerotinia sclerotiorum hypovirus 7,2018.0,1
Insect mesonivirus 1,2018.0,4
Insect mononegavirales virus 2,2018.0,2
Insect narna-like virus 1,2018.0,1
Insect narna-like virus 2,2018.0,1
Insect orthomyxo-like virus 1,2018.0,3
Infectious bursal disease virus,2018.0,213
Insect picorna-like virus 1,2018.0,1
Konjac mosaic virus,2018.0,1
Sclerotinia sclerotiorum endornavirus 1-WX,2018.0,1
Kummerowia striata ourmiavirus,2018.0,2
Kummerowia striata dicistrovirus,2018.0,2
Sclerotinia sclerotiorum botybirnavirus 3-WX,2018.0,2
Sclerotinia sclerotiorum botybirnavirus 5-WX2,2018.0,2
Hyacinth mosaic virus,2018.0,3
Sclerotinia sclerotiorum bunyavirus 5,2018.0,1
Hypomyces chrysospermus partitivirus 1,2018.0,2
Hyposidra talaca NPV,2018.0,9
Sclerotinia sclerotiorum deltaflexivirus 2,2018.0,1
